NAME                     INSTALLED                         FIXED-IN                                    TYPE    VULNERABILITY        SEVERITY   
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2023-42364       Medium      
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2023-42363       Medium      
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2023-39810       Medium      
busybox-initramfs        1:1.21.0-1ubuntu1                 1:1.21.0-1ubuntu1.4                         deb     CVE-2019-5747        Medium      
busybox-initramfs        1:1.21.0-1ubuntu1                 1:1.21.0-1ubuntu1.4                         deb     CVE-2018-1000517     Medium      
busybox-initramfs        1:1.21.0-1ubuntu1                                                             deb     CVE-2018-1000500     Medium      
busybox-initramfs        1:1.21.0-1ubuntu1                 1:1.21.0-1ubuntu1.4                         deb     CVE-2017-16544       Medium      
busybox-initramfs        1:1.21.0-1ubuntu1                 1:1.21.0-1ubuntu1.4                         deb     CVE-2015-9261        Medium      
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2022-48174       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2022-28391       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2021-42386       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2021-42385       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2021-42384       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2021-42383       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2021-42382       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2021-42381       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2021-42380       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2021-42379       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2021-42378       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2021-42377       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2021-42374       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2021-42373       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2021-28831       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 1:1.21.0-1ubuntu1.4                         deb     CVE-2018-20679       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 1:1.21.0-1ubuntu1.4                         deb     CVE-2017-15873       Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 1:1.21.0-1ubuntu1.4                         deb     CVE-2016-2148        Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 1:1.21.0-1ubuntu1.4                         deb     CVE-2016-2147        Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 1:1.21.0-1ubuntu1.4                         deb     CVE-2014-9645        Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 1:1.21.0-1ubuntu1.4                         deb     CVE-2011-5325        Low         
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2021-42376       Negligible  
busybox-initramfs        1:1.21.0-1ubuntu1                 (won't fix)                                 deb     CVE-2021-42375       Negligible  
bzip2                    1.0.6-5                           (won't fix)                                 deb     CVE-2019-12900       Medium      
bzip2                    1.0.6-5                                                                       deb     CVE-2016-3189        Low         
ca-certificates          20141019ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-23491       Medium      
coreutils                8.21-1ubuntu5.3                                                               deb     CVE-2016-2781        Low         
cpio                     2.11+dfsg-1ubuntu1.1              (won't fix)                                 deb     CVE-2023-7216        Medium      
cpio                     2.11+dfsg-1ubuntu1.1              (won't fix)                                 deb     CVE-2023-7207        Medium      
cpio                     2.11+dfsg-1ubuntu1.1              (won't fix)                                 deb     CVE-2021-38185       Medium      
cpio                     2.11+dfsg-1ubuntu1.1              (won't fix)                                 deb     CVE-2019-14866       Medium      
cpio                     2.11+dfsg-1ubuntu1.1              2.11+dfsg-1ubuntu1.2                        deb     CVE-2016-2037        Medium      
cpio                     2.11+dfsg-1ubuntu1.1              2.11+dfsg-1ubuntu1.2                        deb     CVE-2015-1197        Low         
cron                     3.0pl1-124ubuntu2                                                             deb     CVE-2017-9525        Low         
dmsetup                  2:1.02.77-6ubuntu2                (won't fix)                                 deb     CVE-2020-8991        Low         
dpkg                     1.17.5ubuntu5.5                                                               deb     CVE-2014-8625        Low         
dpkg                     1.17.5ubuntu5.5                                                               deb     CVE-2017-8283        Negligible  
e2fslibs                 1.42.9-3ubuntu1.3                 (won't fix)                                 deb     CVE-2022-1304        Medium      
e2fslibs                 1.42.9-3ubuntu1.3                 (won't fix)                                 deb     CVE-2019-5188        Medium      
e2fslibs                 1.42.9-3ubuntu1.3                 (won't fix)                                 deb     CVE-2019-5094        Medium      
e2fsprogs                1.42.9-3ubuntu1.3                 (won't fix)                                 deb     CVE-2022-1304        Medium      
e2fsprogs                1.42.9-3ubuntu1.3                 (won't fix)                                 deb     CVE-2019-5188        Medium      
e2fsprogs                1.42.9-3ubuntu1.3                 (won't fix)                                 deb     CVE-2019-5094        Medium      
